北斗	bei dou	34110
贝多芬	bei duo fen	33010
被发现	bei fa xian	62690
北方	bei fang	328535
北非	bei fei	20380
被封	bei feng	33010
北风	bei feng	29650
背负	bei fu	46100
倍感	bei gan	43655
被告	bei gao	357650
被告人	bei gao ren	141205
悲观	bei guan	50970
被关	bei guan	24780
背光	bei guang	43620
被广泛	bei guang fan	40780
背锅	bei guo	32295
北国	bei guo	22295
被国家	bei guo jia	48645
北海	bei hai	146560
被害	bei hai	34660
被害人	bei hai ren	51225
北海市	bei hai shi	22520
北航	bei hang	20710
备好	bei hao	21610
背后	bei hou	443255
被毁	bei hui	21435
北极	bei ji	47755
倍加	bei jia	23525
被检查	bei jian cha	31075
北街	bei jie	33065
被禁止	bei jin zhi	43840
北京	bei jing	1119506
背景	bei jing	500302
北京奥运	bei jing ao yun	37540
北京奥组委	bei jing ao zu wei	23555
北京大学	bei jing da xue	211845
北京大学出版社	bei jing da xue chu ban she	32285
北京的	bei jing de	197440
背景的	bei jing de	69585
北京地区	bei jing di qu	76555
北京东	bei jing dong	21160
北京国际	bei jing guo ji	46460
北京航空航天大学	bei jing hang kong hang tian da xue	20485
北京理工大学	bei jing li gong da xue	23720
北京路	bei jing lu	20975
北京青年报	bei jing qing nian bao	22745
北京人	bei jing ren	36485
背景色	bei jing se	28530
北京市	bei jing shi	500682
北京师范大学	bei jing shi fan da xue	58760
北京时间	bei jing shi jian	162360
北京首都	bei jing shou du	21325
北京西	bei jing xi	65085
背景下	bei jing xia	140525
北京现代	bei jing xian dai	99890
背景颜色	bei jing yan se	23215
背景音乐	bei jing yin yue	56970
北京站	bei jing zhan	24790
杯酒	bei jiu	20170
备考	bei kao	64205
背靠	bei kao	22510
贝壳	bei ke	73490
备课	bei ke	59135
贝克汉姆	bei ke han mu	40355
被控	bei kong	28430
被困	bei kun	35635
背离	bei li	46695
悲凉	bei liang	25080
被列入	bei lie ru	37515
被列为	bei lie wei	50035
北路	bei lu	247625
被录取	bei lu qu	24860
悖论	bei lun	21805
北美	bei mei	136890
被美国	bei mei guo	23150
北门	bei men	43945
背面	bei mian	119290
北面	bei mian	43855
被你	bei ni	72360
北欧	bei ou	47965
背叛	bei pan	83425
被判	bei pan	35965
被判处	bei pan chu	31265
被骗	bei pian	39030
北平	bei ping	44770
被评为	bei ping wei	217870
被迫	bei po	163890
被破坏	bei po huai	38000
背弃	bei qi	20810
被抢	bei qiang	22180
悲情	bei qing	22450
北区	bei qu	35465
被取消	bei qu xiao	22455
被确定	bei que ding	27370
被人	bei ren	333010
被认定	bei ren ding	27765
被人们	bei ren men	57375
被认为	bei ren wei	118530
被褥	bei ru	22230
杯赛	bei sai	20805
被杀	bei sha	56695
被删	bei shan	24725
北山	bei shan	21060
被删除	bei shan chu	33875
悲伤	bei shang	133105
背上	bei shang	101500
北上	bei shang	45210
悲伤的	bei shang de	31205
被上诉人	bei shang su ren	25965
被审计	bei shen ji	53480
被申请人	bei shen qing ren	58120
北师大	bei shi da	23855
被视为	bei shi wei	67825
备受	bei shou	79665
倍受	bei shou	43115
备受关注	bei shou guan zhu	22675
被授予	bei shou yu	48895
倍数	bei shu	102170
背书	bei shu	32035
北宋	bei song	66875
背诵	bei song	64385
倍速	bei su	23710
被锁定	bei suo ding	20590
被他们	bei ta men	30960
被淘汰	bei tao tai	42910
悲痛	bei tong	40255
被投诉	bei tou su	21910
被推荐	bei tui jian	21640
备忘录	bei wang lu	95339
被我	bei wo	121055
被我们	bei wo men	29480
背心	bei xin	46670
备选	bei xuan	46775
被选	bei xuan	32625
北洋	bei yang	20200
被依法	bei yi fa	24530
被一个	bei yi ge	33360
倍以上	bei yi shang	64620
背影	bei ying	92440
备用	bei yong	120240
备有	bei you	62010
被誉为	bei yu wei	123960
北约	bei yue	34985
倍增	bei zeng	39845
备战	bei zhan	38975
背着	bei zhe	102485
被这	bei zhe	40280
被指	bei zhi	33333
北至	bei zhi	21220
被执行	bei zhi xing	27255
被执行人	bei zhi xing ren	46073
杯中	bei zhong	28640
被中国	bei zhong guo	40940
备注	bei zhu	500275
被抓	bei zhua	32515
悲壮	bei zhuang	32700
杯子	bei zi	87600
被子	bei zi	87420
辈子	bei zi	60470
被自己	bei zi ji	26690
本	ben	2579524
奔	ben	264800
笨	ben	100829
本案	ben an	172305
本班	ben ban	20495
本报	ben bao	300280
本报告	ben bao gao	32255
本报记者	ben bao ji zhe	163050
本报讯	ben bao xun	202010
本本	ben ben	71100
笨笨	ben ben	49635
本表	ben biao	32630
奔波	ben bo	62170
本部	ben bu	103460
本不	ben bu	32565
本部门	ben bu men	72885
本草	ben cao	24550
本草纲目	ben cao gang mu	20740
本产品	ben chan pin	140800
本场	ben chang	28335
本场比赛	ben chang bi sai	25260
本程序	ben cheng xu	34075
奔驰	ben chi	159175
本次	ben ci	500385
本次会议	ben ci hui yi	41525
本村	ben cun	30175
笨蛋	ben dan	44385
本单位	ben dan wei	228910
本地	ben di	500294
本地化	ben di hua	57425
本地区	ben di qu	171520
本地人	ben di ren	24965
本店	ben dian	125340
本法	ben fa	500259
本法所称	ben fa suo cheng	31635
奔放	ben fang	32070
本方	ben fang	20435
本分	ben fen	30060
奔赴	ben fu	31110
本该	ben gai	30195
本工程	ben gong cheng	21615
本公司	ben gong si	500508
本规定	ben gui ding	288665
本国	ben guo	119465
本行	ben hang	109735
本行业	ben hang ye	47475
本合同	ben he tong	196060
本会	ben hui	77955
本季	ben ji	20465
本基金	ben ji jin	52635
本集团	ben ji tuan	35475
本届	ben jie	205360
本节	ben jie	75760
本金	ben jin	68060
本就	ben jiu	48635
本局	ben ju	22885
本刊	ben kan	94150
本科	ben ke	500410
本科毕业	ben ke bi ye	38765
本科毕业生	ben ke bi ye sheng	26045
本科教学	ben ke jiao xue	33235
本科生	ben ke sheng	129245
本科学历	ben ke xue li	36245
本科以上	ben ke yi shang	26205
本科以上学历	ben ke yi shang xue li	46095
本科院校	ben ke yuan xiao	23725
本科专业	ben ke zhuan ye	50570
本来就	ben lai jiu	120770
本来就是	ben lai jiu shi	50710
本来是	ben lai shi	76760
本来想	ben lai xiang	21100
本栏	ben lan	62775
本类	ben lei	182425
本例	ben li	25150
本领	ben ling	129505
本轮	ben lun	30995
本论坛	ben lun tan	500274
本能	ben neng	123955
本年	ben nian	47370
本年度	ben nian du	78340
奔跑	ben pao	89410
本片	ben pian	104255
本篇	ben pian	22110
本品	ben pin	217935
本期	ben qi	211950
本企业	ben qi ye	100425
本钱	ben qian	40135
本区	ben qu	59190
奔去	ben qu	20280
本人	ben ren	500653
本日	ben ri	161495
本软件	ben ruan jian	131150
本赛季	ben sai ji	49265
本色	ben se	83470
本上	ben shang	33030
本社	ben she	30150
本社区	ben she qu	54990
本身	ben shen	500558
本身就是	ben shen jiu shi	88715
本省	ben sheng	96360
本事	ben shi	94210
本世纪	ben shi ji	40110
本书	ben shu	500293
本所	ben suo	48605
本套	ben tao	29225
奔腾	ben teng	132955
本田	ben tian	117940
本条	ben tiao	124200
本条例	ben tiao li	394770
本帖	ben tie	500633
本土	ben tu	236065
本土化	ben tu hua	51915
本网站	ben wang zhan	500304
本位	ben wei	36105
本为	ben wei	21960
本文	ben wen	500622
本无	ben wu	20305
本息	ben xi	38505
本系列	ben xi lie	26790
本系统	ben xi tong	117175
本细则	ben xi ze	45845
本县	ben xian	30865
本想	ben xiang	43895
奔向	ben xiang	40740
本项	ben xiang	34405
本项目	ben xiang mu	68055
本校	ben xiao	111630
奔小康	ben xiao kang	21880
本协议	ben xie yi	97090
本性	ben xing	104955
本学科	ben xue ke	30070
本学期	ben xue qi	41415
本页	ben ye	22933
本意	ben yi	40535
本已	ben yi	23245
本以为	ben yi wei	25745
本应	ben ying	38735
本月	ben yue	365980
本站	ben zhan	502239
本站声明	ben zhan sheng ming	30710
本站所有	ben zhan suo you	162450
本站域名	ben zhan yu ming	32280
本站原创	ben zhan yuan chuang	220110
本章	ben zhang	161385
本质	ben zhi	337685
本职工作	ben zhi gong zuo	63390
本质上	ben zhi shang	43045
本职业	ben zhi ye	33675
笨重	ben zhong	20500
本周	ben zhou	348840
本专业	ben zhuan ye	154260
笨拙	ben zhuo	29955
本子	ben zi	29865
奔走	ben zou	32775
本组	ben zu	26235
崩	beng	61288
蹦	beng	49581
绷	beng	29020
蚌埠	beng bu	43405
绷带	beng dai	25545
迸发	beng fa	20590
崩溃	beng kui	115390
崩溃了	beng kui le	21590
泵站	beng zhan	25330
比	bi	1844194
必	bi	940785
毕	bi	433506
笔	bi	273860
避	bi	268046
闭	bi	241527
鼻	bi	197996
逼	bi	192855
屄	bi	191391
臂	bi	190591
壁	bi	182739
彼	bi	141382
碧	bi	113618
币	bi	104705
陛	bi	76314
鄙	bi	56240
蔽	bi	36096
匕	bi	35573
毙	bi	32880
辟	bi	29251
婢	bi	24051
弊	bi	20759
彼岸	bi an	53775
必备	bi bei	187445
比比皆是	bi bi jie shi	38890
比别的	bi bie de	56000
比别人	bi bie ren	56135
弊病	bi bing	29960
碧波	bi bo	23060
必不可少	bi bu ke shao	115735
比不上	bi bu shang	39625
比传统	bi chuan tong	21095
彼此	bi ci	340690
彼此的	bi ci de	85105
彼此间	bi ci jian	20605
彼此之间	bi ci zhi jian	28730
逼得	bi de	23595
必定	bi ding	121610
必定会	bi ding hui	25675
必定是	bi ding shi	24340
必读	bi du	65085
弊端	bi duan	94940
比尔	bi er	68330
笔法	bi fa	21555
比方	bi fang	21560
比方说	bi fang shuo	34925
比分	bi fen	83190
闭合	bi he	35490
庇护	bi hu	21400
笔记	bi ji	164510
笔迹	bi ji	22795
笔记本	bi ji ben	454380
笔记本电脑	bi ji ben dian nao	219795
比价	bi jia	22710
毕加索	bi jia suo	27085
必将	bi jiang	217955
比较	bi jiao	501534
比较大	bi jiao da	85610
比较低	bi jiao di	32950
比较多	bi jiao duo	88770
比较复杂	bi jiao fu za	43650
比较高	bi jiao gao	57445
比较高的	bi jiao gao de	31240
比较好	bi jiao hao	107735
比较合适	bi jiao he shi	27660
比较简单	bi jiao jian dan	51765
比较困难	bi jiao kun nan	33225
比较难	bi jiao nan	20525
比较容易	bi jiao rong yi	79945
比较少	bi jiao shao	37920
比较突出	bi jiao tu chu	24135
比较完善	bi jiao wan shan	22090
比较喜欢	bi jiao xi huan	49315
比较小	bi jiao xiao	24955
比较严重	bi jiao yan zhong	23700
比较重	bi jiao zhong	23850
逼近	bi jin	54460
毕竟	bi jing	500286
必经	bi jing	22595
毕竟是	bi jing shi	103055
必究	bi jiu	24285
闭卷	bi juan	21225
避开	bi kai	143375
必看	bi kan	34760
必考	bi kao	30640
鼻孔	bi kong	41405
壁垒	bi lei	47695
比例	bi li	500647
比利时	bi li shi	83755
比例为	bi li wei	75150
鼻梁	bi liang	24180
笔录	bi lu	80668
秘鲁	bi lu	32530
闭路电视	bi lu dian shi	23530
比率	bi lv	129715
碧绿	bi lv	31665
避免	bi mian	500470
避免了	bi mian le	105720
笔名	bi ming	58095
笔墨	bi mo	47685
闭幕	bi mu	46235
闭幕式	bi mu shi	21910
避难	bi nan	20855
必能	bi neng	29330
比你	bi ni	86070
比拟	bi ni	32240
逼迫	bi po	39415
比起	bi qi	154325
比起来	bi qi lai	35580
比前	bi qian	36885
鼻腔	bi qiang	29515
比丘	bi qiu	44515
比去年	bi qu nian	105380
比去年同期增长	bi qu nian tong qi zeng zhang	34600
必然	bi ran	474755
必然会	bi ran hui	86925
必然趋势	bi ran qu shi	22800
必然是	bi ran shi	41275
必然性	bi ran xing	25695
必然选择	bi ran xuan ze	21830
必然要求	bi ran yao qiu	52330
逼人	bi ren	21385
比如	bi ru	500817
比如说	bi ru shuo	197440
比萨	bi sa	67765
比赛	bi sai	500668
比赛时	bi sai shi	20560
比赛时间	bi sai shi jian	22195
闭塞	bi se	29615
闭上	bi shang	50900
比上	bi shang	46910
必上	bi shang	33333
比上年	bi shang nian	248970
闭上眼睛	bi shang yan jing	57565
比上月	bi shang yue	20570
比谁	bi shei	25080
必胜	bi sheng	33660
毕生	bi sheng	32220
笔试	bi shi	195995
鄙视	bi shi	76015
必是	bi shi	34035
比试	bi shi	20320
匕首	bi shou	56510
避税	bi shui	28910
比他	bi ta	90625
比她	bi ta	35020
比特	bi te	45055
鼻涕	bi ti	27140
必填	bi tian	47055
比为	bi wei	26570
比我	bi wo	192835
陛下	bi xia	104020
笔下	bi xia	53530
必先	bi xian	28410
必修	bi xiu	22995
必修课	bi xiu ke	46250
必须	bi xu	502404
必需	bi xu	117555
必须把	bi xu ba	62970
必须充分	bi xu chong fen	20760
必须的	bi xu de	77670
必需的	bi xu de	70865
必须符合	bi xu fu he	87395
必须加强	bi xu jia qiang	26990
必须坚持	bi xu jian chi	85690
必须具备	bi xu ju bei	83230
必须先	bi xu xian	56805
必须向	bi xu xiang	41405
必须有	bi xu you	150465
比亚迪	bi ya di	147538
鼻炎	bi yan	20620
必要	bi yao	368375
必要的	bi yao de	500278
必要时	bi yao shi	170660
必要条件	bi yao tiao jian	53345
必要性	bi yao xing	100140
毕业	bi ye	500344
毕业后	bi ye hou	200000
毕业了	bi ye le	34300
毕业论文	bi ye lun wen	93510
毕业设计	bi ye she ji	43970
毕业生	bi ye sheng	500362
毕业时	bi ye shi	32315
毕业时间	bi ye shi jian	24210
毕业学校	bi ye xue xiao	38290
毕业于	bi ye yu	177955
毕业院校	bi ye yuan xiao	48870
毕业证	bi ye zheng	62460
毕业证书	bi ye zheng shu	65580
鄙夷	bi yi	31350
笔译	bi yi	23985
比以前	bi yi qian	58755
必有	bi you	99460
比喻	bi yu	115900
避孕	bi yun	82985
避孕套	bi yun tao	61660
避孕药	bi yun yao	39115
比在	bi zai	31475
必在	bi zai	23000
必再	bi zai	22810
比照	bi zhao	46660
笔者	bi zhe	500324
比这	bi zhe	44005
逼着	bi zhe	24490
闭着眼睛	bi zhe yan jing	21785
逼真	bi zhen	91870
壁纸	bi zhi	138495
笔直	bi zhi	38320
比值	bi zhi	33620
必至	bi zhi	33333
比之	bi zhi	28875
比重	bi zhong	373425
鼻子	bi zi	178415
闭嘴	bi zui	22585
比作	bi zuo	29195
边	bian	2448615
便	bian	1735257
变	bian	1428820
遍	bian	247865
编	bian	167598
辩	bian	83564
鞭	bian	64899
辨	bian	51442
扁	bian	37657
便把	bian ba	47225
便被	bian bei	38155
辨别	bian bie	89805
遍布	bian bu	109005
遍布全国	bian bu quan guo	32565
鞭策	bian ce	24500
变成	bian cheng	500403
编程	bian cheng	326945
便成	bian cheng	68175
编成	bian cheng	33270
变成了	bian cheng le	367945
编程语言	bian cheng yu yan	39016
便从	bian cong	22725
变大	bian da	34710
编导	bian dao	54230
便道	bian dao	24150
变得	bian de	500413
变的	bian de	159740
编的	bian de	26885
变得更加	bian de geng jia	65990
遍地	bian di	55835
贬低	bian di	27070
变电站	bian dian zhan	44505
变动	bian dong	343195
变动情况	bian dong qing kuang	20750
便对	bian dui	24830
编队	bian dui	24195
变法	bian fa	24915
边防	bian fang	44275
蝙蝠	bian fu	50065
蝙蝠侠	bian fu xia	39805
变革	bian ge	283105
变更	bian geng	500350
变更登记	bian geng deng ji	106910
变更手续	bian geng shou xu	24795
变更为	bian geng wei	26700
变故	bian gu	30040
编号	bian hao	500911
变黑	bian hei	21060
辩护	bian hu	264762
辩护人	bian hu ren	27210
变化	bian hua	501050
变化情况	bian hua qing kuang	30515
变化趋势	bian hua qu shi	23310
变换	bian huan	162335
变幻	bian huan	42290
便会	bian hui	169690
编辑	bian ji	501054
遍及	bian ji	55370
边际	bian ji	36180
编辑部	bian ji bu	111545
编辑出版	bian ji chu ban	28210
编辑器	bian ji qi	144305
编辑人员	bian ji ren yuan	20820
编辑软件	bian ji ruan jian	21500
便将	bian jiang	51525
边疆	bian jiang	38525
变焦	bian jiao	183040
变焦镜头	bian jiao jing tou	21010
便捷	bian jie	204215
边界	bian jie	155220
辩解	bian jie	36680
边境	bian jing	100210
编剧	bian ju	93240
便开始	bian kai shi	49960
边看	bian kan	23510
便可	bian ke	227155
便可以	bian ke yi	97825
边框	bian kuang	80210
便利	bian li	283660
便利店	bian li dian	40805
变脸	bian lian	28315
变量	bian liang	246550
变量名	bian liang ming	42442
辩论	bian lun	90670
编码	bian ma	326805
编码器	bian ma qi	33805
变卖	bian mai	42465
便秘	bian mi	88555
便民	bian min	62020
便民服务	bian min fu wu	26360
便能	bian neng	67800
编排	bian pai	87875
鞭炮	bian pao	30790
变频	bian pin	45145
变频器	bian pin qi	98595
扁平	bian ping	38375
变迁	bian qian	103955
编曲	bian qu	44130
便让	bian rang	20860
辨认	bian ren	48700
变色	bian se	68360
边上	bian shang	108745
便是	bian shi	424845
辨识	bian shi	99999
变数	bian shu	36775
便说	bian shuo	30395
变送器	bian song qi	23200
变速	bian su	40040
变速器	bian su qi	61780
变速箱	bian su xiang	70235
变态	bian tai	117005
变通	bian tong	36195
变为	bian wei	205045
编委	bian wei	35280
编委会	bian wei hui	28620
便问	bian wen	22645
辨析	bian xi	24495
变相	bian xiang	87530
便向	bian xiang	26045
变小	bian xiao	30485
编写	bian xie	432150
便携	bian xie	43440
编写了	bian xie le	29705
便携式	bian xie shi	78430
变形	bian xing	226950
变性	bian xing	41845
变压器	bian ya qi	136825
便要	bian yao	42265
编译	bian yi	151535
变异	bian yi	80680
便以	bian yi	26290
编译器	bian yi qi	134456
编印	bian yin	26010
便有	bian you	78725
便又	bian you	29505
便于	bian yu	321065
便与	bian yu	26295
边缘	bian yuan	286600
边远	bian yuan	26000
边远地区	bian yuan di qu	23185
便在	bian zai	68870
编造	bian zao	36400
编者	bian zhe	39050
编者按	bian zhe an	38010
辩证	bian zheng	44310
辩证法	bian zheng fa	20280
编制	bian zhi	500354
编织	bian zhi	83915
变质	bian zhi	73700
贬值	bian zhi	43355
便知	bian zhi	26715
变种	bian zhong	59270
编著	bian zhu	71685
编撰	bian zhuan	23760
辫子	bian zi	21550
鞭子	bian zi	21195
边走	bian zou	21240
编纂	bian zuan	37955
表	biao	1303318
标	biao	352517
镖	biao	64000
彪	biao	42248
表白	biao bai	68495
标榜	biao bang	35345
标本	biao ben	91250
标本兼治	biao ben jian zhi	32105
标兵	biao bing	46610
表层	biao ceng	53245
标称	biao cheng	47450
标尺	biao chi	26585
标出	biao chu	25735
表达	biao da	500302
表达出来	biao da chu lai	28285
表达的	biao da de	103935
表达方式	biao da fang shi	39330
表达了	biao da le	106035
表达能力	biao da neng li	49120
表达式	biao da shi	70770
表达自己	biao da zi ji	58275
表单	biao dan	299600
表弟	biao di	20605
标点	biao dian	25715
标点符号	biao dian fu hao	21675
标定	biao ding	28265
标段	biao duan	30070
标杆	biao gan	38655
表格	biao ge	383070
表哥	biao ge	34045
标号	biao hao	26965
标记	biao ji	295535
标价	biao jia	52720
标间	biao jian	31690
表姐	biao jie	27095
镖局	biao ju	20970
表决	biao jue	107075
表决权	biao jue quan	42495
表决通过	biao jue tong guo	20355
表里	biao li	20865
表露	biao lu	25020
表妹	biao mei	29440
表面	biao mian	500354
表面处理	biao mian chu li	30495
表面活性剂	biao mian huo xing ji	28675
表面上	biao mian shang	90470
表明	biao ming	500405
标明	biao ming	156930
表名	biao ming	27830
标牌	biao pai	49810
标配	biao pei	51135
表皮	biao pi	51280
标签	biao qian	500462
标枪	biao qiang	30930
表情	biao qing	500315
表上	biao shang	37175
飙升	biao sheng	35835
表示	biao shi	501400
标示	biao shi	79115
表示感谢	biao shi gan xie	56850
表示衷心	biao shi zhong xin	34125
